"alciphron_gb" "anacreon_gb" "cash_corn_gb" "corruption_gb" "epistles_gb" "evenings_gb" "fables_holy_gb" "fudges_england_gb" "fudges_paris_gb" "intercepted_gb" "lalla_gb" "little_gb" "loves_angels_gb" "melodies_gb" "national_gb" "sacred_gb" "sceptic_gb" "summerfete_gb" "tom_crib_gb"
"thus" 0.152797367183827 0.148377959128617 0.134455455405607 0.125287116308206 0.17140446178999 0.295069484104321 0.180464696593729 0.14292520247737 0.0963797361604723 0.0375065636486385 0.0894297258020729 0.174216027874564 0.185053380782918 0.170648464163823 0.302860347728547 0.0333778371161549 0.0778816199376947 0.359653424881478 0.167101129603636
"could" 0.164551010813352 0.0944223376273015 0.134455455405607 0.104405930256839 0.189863403828912 0.085665334094803 0.15339499210467 0.127044624424329 0.12649840371062 0.127522316405371 0.151711141985659 0.241222192441705 0.284697508896797 0.155134967421657 0.179472798653954 0.0333778371161549 0 0.0490436488474743 0.0735244970255999
"your" 0 0.0404667161259864 0.283850405856282 0.0208811860513677 0.18458942038922 0.0475918522748905 0.108278817956237 0.230268381769096 0.325281609541594 0.300052509189108 0.059087497404941 0.281425891181989 0.00711743772241993 0.178405212534905 0.112170499158721 0.150200267022697 0 0.0653915317966323 0.233941581445091
"heaven" 0.188058298072402 0.0539556215013152 0.0149394950450675 0.0835247442054709 0.163493486630452 0.0761469636398249 0.148883374689826 0.0714626012386851 0.0542136015902656 0.0225039381891831 0.1756655328255 0.207719110158135 0.469750889679715 0.186161960905988 0.112170499158721 0.433911882510013 0.0778816199376947 0.179826712440739 0
"see" 0.0940291490362012 0.121400148377959 0.134455455405607 0.167049488410942 0.152945519751068 0.133257186369693 0.135348522445297 0.174686358583452 0.210830672851033 0.0975170654864601 0.148517223207014 0.113910479764138 0.120996441281139 0.124107973937325 0.168255748738082 0.233644859813084 0.116822429906542 0.114435180644107 0.1470489940512
"sweet" 0.129290079924777 0.202333580629932 0.0497983168168916 0.0417623721027354 0.163493486630452 0.237959261374453 0.040604556733589 0.103223757344767 0.0783085356303837 0.0600105018378216 0.121368913588527 0.274725274725275 0.142348754448399 0.232702451132485 0.572069545709478 0.133511348464619 0.0778816199376947 0.130783063593265 0.0267361807365818
"has" 0 0.330478181695555 0.149394950450675 0.354980162873251 0.189863403828912 0.0475918522748905 0.0315813219039026 0.166746069556932 0.132522137220649 0.19503413097292 0.094220603970041 0.187617260787992 0.0355871886120996 0.131864722308408 0.134604598990466 0.150200267022697 0.194704049844237 0.0490436488474743 0.2940979881024
"should" 0.105782792665726 0.10791124300263 0.214132762312634 0.167049488410942 0.160856494910606 0.085665334094803 0.162418226934356 0.166746069556932 0.198783205830974 0.217538069162103 0.0814449288554592 0.247922808898419 0.099644128113879 0.131864722308408 0.134604598990466 0.0667556742323097 0.155763239875389 0.196174595389897 0.100260677762182
"soul" 0.188058298072402 0.269778107506576 0.0547781484985807 0.0626435581541031 0.232055271346448 0.0761469636398249 0.0947439657117077 0.0238208670795617 0.0542136015902656 0.0375065636486385 0.143726345039046 0.301527740552131 0.284697508896797 0.16289171579274 0.0785193494111049 0.166889185580774 0 0.0326957658983162 0.0200521355524363
"own" 0.270333803479079 0.101166790314966 0.134455455405607 0.208811860513677 0.123938610832762 0.133257186369693 0.148883374689826 0.14292520247737 0.156617071260767 0.0675118145675493 0.146920263817691 0.10050924685071 0.234875444839858 0.147378219050574 0.190689848569826 0.0834445927903872 0.0389408099688473 0.0817394147457904 0.0735244970255999
"tis" 0.0940291490362012 0.0607000741889796 0.164334445495742 0.0208811860513677 0.100205685354148 0.171330668189606 0.180464696593729 0.158805780530411 0.150593337750738 0.172530192783737 0.0990114821380092 0.127311712677566 0.120996441281139 0.221067328575861 0.347728547392036 0.150200267022697 0.116822429906542 0.0980872976949485 0.0401042711048727
"than" 0.164551010813352 0.10791124300263 0.109556296997161 0.292336604719148 0.160856494910606 0.085665334094803 0.15339499210467 0.103223757344767 0.102403469670502 0.075013127297277 0.15809897954295 0.160814794961136 0.128113879003559 0.112472851380701 0.134604598990466 0.100133511348465 0.350467289719626 0.130783063593265 0.060156406657309
"these" 0.235072872590503 0.0876778849396371 0.114536128678851 0.104405930256839 0.163493486630452 0.161812297734628 0.162418226934356 0.111164046371288 0.186735738810915 0.165028880054009 0.110190197863268 0.0603055481104262 0.120996441281139 0.0775674837108284 0.100953449242849 0.0834445927903872 0.116822429906542 0.212522478339055 0.153733039235345
"last" 0.152797367183827 0.0269778107506576 0.144415118768986 0.125287116308206 0.060650809556458 0.190367409099562 0.148883374689826 0.198507225663014 0.12649840371062 0.180031505513465 0.143726345039046 0.0871080139372822 0.163701067615658 0.127986348122867 0.179472798653954 0.0333778371161549 0.116822429906542 0.228870361288213 0.0735244970255999
"night" 0.223319228960978 0.0472111688136508 0.0746974752253374 0.0208811860513677 0.168767470070144 0.161812297734628 0.0947439657117077 0.0794028902652057 0.0662610686103247 0.105018378216188 0.143726345039046 0.288126507638703 0.120996441281139 0.116351225566243 0.179472798653954 0.166889185580774 0 0.196174595389897 0.0267361807365818
"young" 0.164551010813352 0.155122411816281 0.0697176435436482 0.0208811860513677 0.063287801276304 0.323624595469256 0.121813670200767 0.174686358583452 0.0783085356303837 0.075013127297277 0.154905060764305 0.0804073974805682 0.170818505338078 0.147378219050574 0.134604598990466 0.0667556742323097 0 0.245218244237371 0.0534723614731636
"round" 0.235072872590503 0.148377959128617 0.094616801952094 0.0417623721027354 0.097568693634302 0.256996002284409 0.12632528761561 0.0317611561060823 0.0843322691404132 0.0450078763783662 0.127756751145818 0.0670061645671402 0.106761565836299 0.174526838349364 0.123387549074593 0.133511348464619 0 0.326957658983162 0.153733039235345
"come" 0.129290079924777 0.0741889795643084 0.204173098949256 0 0.071198776435842 0.15229392727965 0.0586510263929619 0.111164046371288 0.0542136015902656 0.150026254594554 0.111787157252591 0.194317877244707 0.106761565836299 0.159013341607198 0.37016264722378 0.450600801068091 0 0.114435180644107 0.0267361807365818
"first" 0.164551010813352 0.0809334322519727 0.0995966336337832 0.146168302359574 0.084383735035072 0.0761469636398249 0.162418226934356 0.13498491345085 0.0662610686103247 0.135023629135099 0.108593238473946 0.0469043151969981 0.263345195729537 0.13574309649395 0.235558048233315 0.100133511348465 0.116822429906542 0.147130946542423 0.1470489940512
"us" 0.105782792665726 0.148377959128617 0.184253772222499 0.146168302359574 0.126575602552608 0.0761469636398249 0.0676742612226483 0.190566936636494 0.222878139871092 0.150026254594554 0.0303422283971319 0.10050924685071 0.0284697508896797 0.259851070431275 0.190689848569826 0.216955941255007 0.0778816199376947 0.0653915317966323 0.0868925873938908
"away" 0.164551010813352 0.209078033317596 0.0697176435436482 0.0835247442054709 0.09229471019461 0.218922520464496 0.0857207308820212 0.119104335397808 0.0301186675501476 0.105018378216188 0.103802360305977 0.207719110158135 0.128113879003559 0.159013341607198 0.235558048233315 0.250333778371162 0.0389408099688473 0.0980872976949485 0.0534723614731636
"dear" 0 0.0404667161259864 0.189233603904188 0.0417623721027354 0.137123569431992 0.00951837045497811 0.0451161741484322 0.381133873272987 0.343352810071682 0.142524941864826 0.0670722943515546 0.194317877244707 0.0213523131672598 0.201675457648154 0.15703869882221 0.0166889185580774 0.0389408099688473 0.0163478829491581 0.0200521355524363
"long" 0.0705218617771509 0.0269778107506576 0.159354613814053 0.208811860513677 0.11866462739307 0.161812297734628 0.0947439657117077 0.0873431792917262 0.0963797361604723 0.135023629135099 0.0974145227486865 0.174216027874564 0.0640569395017794 0.236580825318027 0.134604598990466 0.0834445927903872 0 0.147130946542423 0.0935766325780362
"nor" 0.223319228960978 0.155122411816281 0.0547781484985807 0.167049488410942 0.152945519751068 0.142775556824672 0.108278817956237 0.0635223122121645 0.0542136015902656 0.0975170654864601 0.130950669924464 0.174216027874564 0.128113879003559 0.104716103009618 0.0673022994952328 0.100133511348465 0.272585669781931 0.114435180644107 0.0401042711048727
"up" 0.0940291490362012 0.033722263438322 0.139435287087296 0.104405930256839 0.047465850957228 0.142775556824672 0.184976314008572 0.206447514689535 0.174688271790856 0.180031505513465 0.113384116641914 0.0536049316537121 0.0427046263345196 0.112472851380701 0.0336511497476164 0.116822429906542 0.0389408099688473 0.179826712440739 0.213889445892654
"here" 0.0822755054066761 0.209078033317596 0.0896369702704049 0.0626435581541031 0.100205685354148 0.104702075004759 0.144371757274983 0.0635223122121645 0.168664538280826 0.135023629135099 0.110190197863268 0.13401232913428 0.0854092526690391 0.100837728824077 0.145821648906338 0.100133511348465 0.0778816199376947 0.147130946542423 0.0935766325780362
"each" 0.129290079924777 0.0741889795643084 0.139435287087296 0.125287116308206 0.07910975159538 0.276032743194365 0.108278817956237 0.13498491345085 0.0542136015902656 0.075013127297277 0.135741548092432 0.0804073974805682 0.185053380782918 0.127986348122867 0.15703869882221 0.0333778371161549 0 0.179826712440739 0.0401042711048727
"out" 0.0940291490362012 0 0.159354613814053 0.0835247442054709 0.021095933758768 0.114220445459737 0.162418226934356 0.317611561060823 0.283115474971387 0.210036756432376 0.0830418882447819 0.0402036987402841 0.192170818505338 0.0542972385975799 0.0673022994952328 0.100133511348465 0 0.179826712440739 0.173785174787782
"let" 0.0705218617771509 0.357455992446213 0.124495792042229 0.0417623721027354 0.139760561151838 0.0571102227298686 0.103767200541394 0.103223757344767 0.12649840371062 0.112519690945916 0.0511027004583273 0.207719110158135 0.0498220640569395 0.124107973937325 0.089736399326977 0.133511348464619 0.116822429906542 0.196174595389897 0.060156406657309
"never" 0.117536436295252 0.101166790314966 0.094616801952094 0.0417623721027354 0.11866462739307 0.0190367409099562 0.0496277915632754 0.0714626012386851 0.114450936690561 0.120021003675643 0.129353710535141 0.227820959528277 0.0854092526690391 0.16289171579274 0.168255748738082 0.166889185580774 0 0.0490436488474743 0.0735244970255999
"again" 0.141043723554302 0.121400148377959 0.129475623723918 0.0208811860513677 0.110753652233532 0.180849038644584 0.0541394089781187 0.127044624424329 0.102403469670502 0.0675118145675493 0.106996279084623 0.147413562047708 0.120996441281139 0.151256593236115 0.179472798653954 0.0834445927903872 0.0389408099688473 0.147130946542423 0.0401042711048727
"into" 0.199811941701928 0.0944223376273015 0.0547781484985807 0.125287116308206 0.110753652233532 0.161812297734628 0.162418226934356 0.0476417341591234 0.12649840371062 0.0900157527567324 0.137338507481755 0.0402036987402841 0.241992882562278 0.0387837418554142 0.0448681996634885 0.0667556742323097 0.0778816199376947 0.0653915317966323 0.1470489940512
"day" 0.0822755054066761 0.0741889795643084 0.129475623723918 0.0417623721027354 0.084383735035072 0.0951837045497811 0.081209113467178 0.0952834683182468 0.150593337750738 0.0900157527567324 0.0990114821380092 0.127311712677566 0.135231316725979 0.131864722308408 0.179472798653954 0.417222963951936 0 0.196174595389897 0.0534723614731636
"once" 0.0470145745181006 0.067444526876644 0.129475623723918 0.104405930256839 0.094931701914456 0.133257186369693 0.117302052785924 0.127044624424329 0.0722848021203542 0.105018378216188 0.102205400916655 0.113910479764138 0.099644128113879 0.166770089978281 0.201906898485698 0.0667556742323097 0.0778816199376947 0.130783063593265 0.0334202259207272
"many" 0.152797367183827 0.148377959128617 0.094616801952094 0.125287116308206 0.200411370708296 0.0761469636398249 0.0992555831265509 0.0158805780530411 0.0662610686103247 0.075013127297277 0.0958175633593638 0.13401232913428 0.0569395017793594 0.0969593546385355 0.100953449242849 0.0667556742323097 0.0778816199376947 0.0326957658983162 0.120312813314618
"twas" 0.129290079924777 0.0809334322519727 0.0846571385887157 0.0208811860513677 0.142397552871684 0.0951837045497811 0.15339499210467 0.14292520247737 0.132522137220649 0.0375065636486385 0.094220603970041 0.0804073974805682 0.185053380782918 0.0892026062674527 0.089736399326977 0.0333778371161549 0 0.0980872976949485 0.106944722946327
"time" 0.141043723554302 0.0404667161259864 0.0746974752253374 0.0626435581541031 0.087020726754918 0.104702075004759 0.144371757274983 0.14292520247737 0.0783085356303837 0.172530192783737 0.094220603970041 0.0804073974805682 0.120996441281139 0.13574309649395 0.168255748738082 0.100133511348465 0.0778816199376947 0.147130946542423 0.0802085422097453
"ever" 0.141043723554302 0.0472111688136508 0.159354613814053 0.0835247442054709 0.113390643953378 0.0285551113649343 0.0992555831265509 0.0397014451326028 0.102403469670502 0.075013127297277 0.1053993196953 0.160814794961136 0.120996441281139 0.151256593236115 0.123387549074593 0.183578104138852 0.0389408099688473 0.0163478829491581 0.0334202259207272
"till" 0.164551010813352 0.0607000741889796 0.0697176435436482 0.104405930256839 0.07910975159538 0.228440890919475 0.12632528761561 0.0952834683182468 0.0421661345702066 0.0825144400270047 0.0958175633593638 0.107209863307424 0.163701067615658 0.112472851380701 0.0785193494111049 0.150200267022697 0.0778816199376947 0.163478829491581 0.0868925873938908
"been" 0.0587682181476258 0.121400148377959 0.094616801952094 0.187930674462309 0.102842677073994 0.085665334094803 0.081209113467178 0.0794028902652057 0.0542136015902656 0.165028880054009 0.0990114821380092 0.120611096220852 0.0569395017793594 0.10859447719516 0.0112170499158721 0 0.155763239875389 0.0653915317966323 0.253993716997527
"before" 0.117536436295252 0.0607000741889796 0.114536128678851 0.0208811860513677 0.081746743315226 0.0666285931848467 0.0947439657117077 0.0714626012386851 0.0602373351002952 0.105018378216188 0.138935466871077 0.0804073974805682 0.142348754448399 0.0814458578963698 0.190689848569826 0.150200267022697 0.0389408099688473 0.0980872976949485 0.0735244970255999
"life" 0.199811941701928 0.0944223376273015 0.0597579801802699 0.0417623721027354 0.076472759875534 0.123738815914715 0.121813670200767 0.0158805780530411 0.0361424010601771 0.0375065636486385 0.0894297258020729 0.120611096220852 0.106761565836299 0.178405212534905 0.291643297812675 0.233644859813084 0.116822429906542 0.0653915317966323 0.0401042711048727
"world" 0.199811941701928 0.033722263438322 0.0348588217718241 0.0417623721027354 0.1318495859923 0.0761469636398249 0.108278817956237 0.103223757344767 0.0903560026504427 0.0525091891080939 0.0830418882447819 0.0871080139372822 0.163701067615658 0.155134967421657 0.089736399326977 0.250333778371162 0.116822429906542 0.0980872976949485 0.0401042711048727
"earth" 0.223319228960978 0.0944223376273015 0.0398386534535133 0.0208811860513677 0.094931701914456 0.0666285931848467 0.0992555831265509 0.0794028902652057 0.0240949340401181 0 0.106996279084623 0.0402036987402841 0.284697508896797 0.131864722308408 0.0560852495793606 0.400534045393858 0.0778816199376947 0.0980872976949485 0.0133680903682909
